LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
MN: DULUTH,01/01/2023 00:18:00,,1435.00,884.00,253.00,135.00,75.00,102.00,52.00,23.00,APPROVED
MN: DULUTH,01/01/2023 01:18:00,,1499.00,935.00,269.00,144.00,78.00,107.00,55.00,23.00,APPROVED
MN: DULUTH,01/01/2023 02:18:00,,1468.00,916.00,270.00,145.00,78.00,106.00,57.00,23.00,APPROVED
MN: DULUTH,01/01/2023 03:18:00,,1399.00,846.00,247.00,132.00,72.00,96.00,51.00,22.00,APPROVED
MN: DULUTH,01/01/2023 04:19:00,,1410.00,857.00,250.00,133.00,73.00,98.00,53.00,22.00,APPROVED
MN: DULUTH,01/01/2023 05:19:00,,1418.00,845.00,250.00,134.00,73.00,95.00,51.00,23.00,APPROVED
MN: DULUTH,01/01/2023 06:19:00,,1551.00,968.00,280.00,154.00,81.00,109.00,60.00,24.00,APPROVED
MN: DULUTH,01/01/2023 07:19:00,,1490.00,916.00,266.00,144.00,80.00,108.00,54.00,25.00,APPROVED
MN: DULUTH,01/01/2023 08:19:00,,1447.00,901.00,255.00,142.00,76.00,101.00,52.00,23.00,APPROVED
MN: DULUTH,01/01/2023 09:20:00,,1484.00,938.00,268.00,149.00,78.00,107.00,58.00,24.00,APPROVED
MN: DULUTH,01/01/2023 10:20:00,,1481.00,932.00,268.00,150.00,79.00,110.00,57.00,24.00,APPROVED
MN: DULUTH,01/01/2023 11:20:00,,1423.00,876.00,253.00,141.00,74.00,100.00,53.00,23.00,APPROVED
MN: DULUTH,01/01/2023 12:20:00,,1404.00,858.00,247.00,137.00,73.00,99.00,55.00,24.00,APPROVED
MN: DULUTH,01/01/2023 13:20:00,,1431.00,880.00,249.00,138.00,78.00,103.00,53.00,23.00,APPROVED
MN: DULUTH,01/01/2023 14:21:00,,1446.00,902.00,261.00,145.00,78.00,107.00,56.00,23.00,APPROVED
