LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
TN: KNOXVILLE,01/01/2023 00:48:00,,1626.00,968.00,279.00,148.00,93.00,108.00,80.00,50.00,APPROVED
TN: KNOXVILLE,01/01/2023 01:48:00,,1647.00,982.00,286.00,154.00,94.00,109.00,81.00,51.00,APPROVED
TN: KNOXVILLE,01/01/2023 02:48:00,,1688.00,1012.00,289.00,157.00,96.00,113.00,84.00,52.00,APPROVED
TN: KNOXVILLE,01/01/2023 03:48:00,,1717.00,1061.00,305.00,167.00,101.00,116.00,82.00,50.00,APPROVED
TN: KNOXVILLE,01/01/2023 04:48:00,,1755.00,1097.00,305.00,178.00,102.00,121.00,86.00,52.00,APPROVED
TN: KNOXVILLE,01/01/2023 05:49:00,,1758.00,1110.00,317.00,180.00,105.00,123.00,87.00,53.00,APPROVED
TN: KNOXVILLE,01/01/2023 06:49:00,,1706.00,1041.00,302.00,168.00,100.00,117.00,83.00,52.00,APPROVED
TN: KNOXVILLE,01/01/2023 07:49:00,,1660.00,993.00,295.00,159.00,98.00,111.00,83.00,51.00,APPROVED
TN: KNOXVILLE,01/01/2023 08:49:00,,1682.00,1014.00,293.00,158.00,96.00,114.00,81.00,51.00,APPROVED
TN: KNOXVILLE,01/01/2023 09:49:00,,1745.00,1085.00,306.00,166.00,101.00,117.00,84.00,52.00,APPROVED
TN: KNOXVILLE,01/01/2023 10:50:00,,1814.00,1168.00,334.00,196.00,110.00,134.00,91.00,55.00,APPROVED
TN: KNOXVILLE,01/01/2023 11:50:00,,1899.00,1284.00,360.00,220.00,121.00,150.00,99.00,59.00,APPROVED
TN: KNOXVILLE,01/01/2023 12:50:00,,1913.00,1300.00,367.00,229.00,124.00,153.00,100.00,60.00,APPROVED
TN: KNOXVILLE,01/01/2023 13:50:00,,1944.00,1304.00,372.00,233.00,125.00,153.00,102.00,60.00,APPROVED
TN: KNOXVILLE,01/01/2023 14:50:00,,1899.00,1233.00,354.00,216.00,117.00,143.00,97.00,57.00,APPROVED
TN: KNOXVILLE,01/01/2023 15:51:00,,1836.00,1182.00,344.00,195.00,111.00,134.00,95.00,55.00,APPROVED
TN: KNOXVILLE,01/01/2023 16:51:00,,1808.00,1139.00,334.00,186.00,110.00,136.00,91.00,54.00,APPROVED
TN: KNOXVILLE,01/01/2023 17:51:00,,1757.00,1117.00,326.00,185.00,108.00,131.00,89.00,56.00,APPROVED
