LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
WV: CHARLESTON,01/01/2023 01:59:00,,1891.00,1241.00,405.00,205.00,129.00,161.00,86.00,38.00,APPROVED
WV: CHARLESTON,01/01/2023 02:59:00,,1820.00,1155.00,373.00,186.00,118.00,154.00,82.00,36.00,APPROVED
WV: CHARLESTON,01/01/2023 03:59:00,,1809.00,1146.00,360.00,183.00,116.00,145.00,79.00,36.00,APPROVED
WV: CHARLESTON,01/01/2023 04:59:00,,1847.00,1173.00,363.00,184.00,116.00,147.00,80.00,36.00,APPROVED
WV: CHARLESTON,01/01/2023 05:59:00,,1865.00,1198.00,378.00,188.00,118.00,150.00,82.00,36.00,APPROVED
WV: CHARLESTON,01/01/2023 06:59:00,,1922.00,1271.00,394.00,207.00,123.00,160.00,88.00,38.00,APPROVED
WV: CHARLESTON,01/01/2023 08:00:00,,2008.00,1373.00,415.00,235.00,133.00,175.00,99.00,42.00,APPROVED
WV: CHARLESTON,01/01/2023 09:00:00,,2097.00,1459.00,450.00,243.00,140.00,188.00,102.00,41.00,APPROVED
WV: CHARLESTON,01/01/2023 10:00:00,,2227.00,1625.00,505.00,278.00,155.00,215.00,114.00,44.00,APPROVED
WV: CHARLESTON,01/01/2023 11:00:00,,2241.00,1684.00,504.00,307.00,165.00,225.00,119.00,50.00,APPROVED
WV: CHARLESTON,01/01/2023 12:01:00,,2286.00,1729.00,527.00,319.00,171.00,230.00,126.00,52.00,APPROVED
WV: CHARLESTON,01/01/2023 13:01:00,,2282.00,1724.00,541.00,311.00,170.00,235.00,125.00,50.00,APPROVED
WV: CHARLESTON,01/01/2023 14:01:00,,2283.00,1762.00,552.00,326.00,174.00,239.00,131.00,50.00,APPROVED
WV: CHARLESTON,01/01/2023 15:01:00,,2240.00,1716.00,545.00,313.00,171.00,239.00,126.00,51.00,APPROVED
WV: CHARLESTON,01/01/2023 16:01:00,,2146.00,1599.00,525.00,282.00,159.00,222.00,117.00,49.00,APPROVED
WV: CHARLESTON,01/01/2023 17:02:00,,1948.00,1413.00,479.00,251.00,147.00,205.00,107.00,44.00,APPROVED
WV: CHARLESTON,01/01/2023 18:02:00,,1733.00,1158.00,404.00,201.00,125.00,171.00,89.00,39.00,APPROVED
WV: CHARLESTON,01/01/2023 19:02:00,,1626.00,1029.00,357.00,176.00,116.00,146.00,79.00,36.00,APPROVED
WV: CHARLESTON,01/01/2023 20:02:00,,1645.00,1015.00,349.00,170.00,110.00,144.00,77.00,34.00,APPROVED
WV: CHARLESTON,01/01/2023 21:02:00,,1642.00,1039.00,349.00,169.00,113.00,140.00,76.00,35.00,APPROVED
WV: CHARLESTON,01/01/2023 22:02:00,,1648.00,1035.00,345.00,174.00,113.00,141.00,77.00,35.00,APPROVED
WV: CHARLESTON,01/01/2023 23:03:00,,1693.00,1065.00,353.00,172.00,112.00,142.00,78.00,35.00,APPROVED
WV: CHARLESTON,01/02/2023 00:03:00,,1722.00,1108.00,356.00,178.00,114.00,145.00,82.00,35.00,APPROVED
WV: CHARLESTON,01/02/2023 01:03:00,,1801.00,1191.00,383.00,192.00,122.00,155.00,84.00,37.00,APPROVED
WV: CHARLESTON,01/02/2023 02:03:00,,1907.00,1276.00,403.00,211.00,128.00,167.00,90.00,37.00,APPROVED
WV: CHARLESTON,01/02/2023 03:04:00,,1944.00,1330.00,419.00,217.00,133.00,170.00,95.00,40.00,APPROVED
WV: CHARLESTON,01/02/2023 04:04:00,,1989.00,1395.00,438.00,238.00,141.00,180.00,101.00,42.00,APPROVED
WV: CHARLESTON,01/02/2023 05:04:00,,2044.00,1426.00,450.00,239.00,139.00,185.00,103.00,41.00,APPROVED
WV: CHARLESTON,01/02/2023 06:04:00,,2099.00,1486.00,465.00,247.00,143.00,195.00,104.00,43.00,APPROVED
WV: CHARLESTON,01/02/2023 07:04:00,,2147.00,1536.00,490.00,258.00,152.00,201.00,108.00,44.00,APPROVED
WV: CHARLESTON,01/02/2023 08:05:00,,2168.00,1571.00,498.00,276.00,154.00,213.00,113.00,44.00,APPROVED
WV: CHARLESTON,01/02/2023 09:05:00,,2200.00,1603.00,514.00,280.00,154.00,217.00,112.00,44.00,APPROVED
WV: CHARLESTON,01/02/2023 10:05:00,,2233.00,1672.00,532.00,294.00,162.00,227.00,118.00,47.00,APPROVED
WV: CHARLESTON,01/02/2023 11:05:00,,2218.00,1661.00,529.00,292.00,165.00,227.00,123.00,47.00,APPROVED
WV: CHARLESTON,01/02/2023 12:05:00,,2216.00,1658.00,545.00,286.00,163.00,228.00,120.00,46.00,APPROVED
WV: CHARLESTON,01/02/2023 13:06:00,,2219.00,1656.00,540.00,288.00,161.00,233.00,119.00,47.00,APPROVED
WV: CHARLESTON,01/02/2023 14:06:00,,2182.00,1609.00,524.00,281.00,158.00,224.00,115.00,47.00,APPROVED
