LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
IL: CHAMPAIGN,01/01/2023 00:02:00,65.00,2277.00,1411.00,406.00,252.00,145.00,186.00,111.00,49.00,APPROVED
IL: CHAMPAIGN,01/01/2023 01:02:00,69.00,2303.00,1435.00,414.00,255.00,147.00,189.00,111.00,49.00,APPROVED
IL: CHAMPAIGN,01/01/2023 02:02:00,66.00,2284.00,1442.00,409.00,259.00,147.00,190.00,113.00,48.00,APPROVED
IL: CHAMPAIGN,01/01/2023 03:03:00,65.00,2246.00,1386.00,397.00,250.00,141.00,183.00,109.00,47.00,APPROVED
IL: CHAMPAIGN,01/01/2023 04:03:00,66.00,2234.00,1344.00,389.00,228.00,138.00,173.00,105.00,46.00,APPROVED
IL: CHAMPAIGN,01/01/2023 05:03:00,70.00,2323.00,1414.00,399.00,241.00,143.00,185.00,109.00,47.00,APPROVED
IL: CHAMPAIGN,01/01/2023 06:03:00,65.00,2415.00,1565.00,445.00,288.00,160.00,208.00,122.00,52.00,APPROVED
IL: CHAMPAIGN,01/01/2023 07:03:00,67.00,2383.00,1555.00,443.00,292.00,159.00,204.00,124.00,52.00,APPROVED
IL: CHAMPAIGN,01/01/2023 08:04:00,70.00,2422.00,1571.00,443.00,289.00,159.00,208.00,125.00,51.00,APPROVED
IL: CHAMPAIGN,01/01/2023 09:04:00,68.00,2377.00,1514.00,437.00,285.00,154.00,203.00,122.00,49.00,APPROVED
IL: CHAMPAIGN,01/01/2023 10:04:00,67.00,2359.00,1507.00,433.00,277.00,154.00,199.00,118.00,50.00,APPROVED
IL: CHAMPAIGN,01/01/2023 11:04:00,67.00,2336.00,1488.00,434.00,272.00,152.00,200.00,117.00,50.00,APPROVED
IL: CHAMPAIGN,01/01/2023 12:04:00,68.00,2312.00,1464.00,419.00,266.00,148.00,192.00,117.00,49.00,APPROVED
