LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
CO: DENVER,01/01/2023 00:28:00,,2632.00,1538.00,435.00,229.00,128.00,163.00,97.00,42.00,APPROVED
CO: DENVER,01/01/2023 01:29:00,,2829.00,1631.00,448.00,242.00,135.00,169.00,96.00,44.00,APPROVED
CO: DENVER,01/01/2023 02:29:00,,2879.00,1650.00,445.00,242.00,131.00,165.00,97.00,43.00,APPROVED
CO: DENVER,01/01/2023 03:29:00,,2911.00,1650.00,452.00,243.00,131.00,164.00,97.00,45.00,APPROVED
CO: DENVER,01/01/2023 04:29:00,,2893.00,1649.00,447.00,238.00,128.00,164.00,98.00,43.00,APPROVED
CO: DENVER,01/01/2023 05:29:00,,2871.00,1633.00,441.00,235.00,130.00,161.00,97.00,43.00,APPROVED
CO: DENVER,01/01/2023 06:30:00,,2850.00,1616.00,434.00,230.00,130.00,157.00,94.00,41.00,APPROVED
CO: DENVER,01/01/2023 07:30:00,,2820.00,1573.00,424.00,224.00,124.00,153.00,91.00,41.00,APPROVED
CO: DENVER,01/01/2023 08:30:00,,2856.00,1616.00,441.00,229.00,124.00,154.00,93.00,41.00,APPROVED
CO: DENVER,01/01/2023 09:30:00,,3024.00,1742.00,463.00,250.00,136.00,174.00,102.00,44.00,APPROVED
CO: DENVER,01/01/2023 10:30:00,,3004.00,1756.00,469.00,262.00,137.00,177.00,101.00,45.00,APPROVED
CO: DENVER,01/01/2023 11:31:00,,2887.00,1653.00,447.00,242.00,130.00,166.00,95.00,44.00,APPROVED
CO: DENVER,01/01/2023 12:31:00,,2875.00,1642.00,443.00,234.00,128.00,161.00,94.00,43.00,APPROVED
CO: DENVER,01/01/2023 13:31:00,,2900.00,1666.00,447.00,241.00,130.00,163.00,98.00,43.00,APPROVED
CO: DENVER,01/01/2023 14:31:00,,2934.00,1702.00,456.00,250.00,132.00,166.00,97.00,44.00,APPROVED
CO: DENVER,01/01/2023 15:31:00,,3021.00,1778.00,471.00,263.00,139.00,177.00,102.00,46.00,APPROVED
CO: DENVER,01/01/2023 16:32:00,,3018.00,1767.00,473.00,261.00,139.00,179.00,102.00,46.00,APPROVED
CO: DENVER,01/01/2023 17:32:00,,2912.00,1685.00,457.00,248.00,137.00,167.00,100.00,44.00,APPROVED
CO: DENVER,01/01/2023 18:32:00,,2786.00,1600.00,437.00,237.00,130.00,160.00,97.00,44.00,APPROVED
CO: DENVER,01/01/2023 19:32:00,,2594.00,1441.00,403.00,211.00,119.00,147.00,90.00,42.00,APPROVED
CO: DENVER,01/01/2023 20:32:00,,2561.00,1412.00,399.00,203.00,121.00,145.00,87.00,40.00,APPROVED
CO: DENVER,01/01/2023 21:33:00,,2645.00,1441.00,404.00,201.00,119.00,143.00,85.00,41.00,APPROVED
CO: DENVER,01/01/2023 22:33:00,,2706.00,1492.00,413.00,211.00,121.00,149.00,90.00,41.00,APPROVED
CO: DENVER,01/01/2023 23:33:00,,2899.00,1608.00,441.00,224.00,125.00,155.00,96.00,43.00,APPROVED
CO: DENVER,01/02/2023 00:33:00,,3217.00,1824.00,488.00,258.00,141.00,177.00,102.00,46.00,APPROVED
CO: DENVER,01/02/2023 01:33:00,,3216.00,1873.00,501.00,275.00,144.00,185.00,107.00,47.00,APPROVED
CO: DENVER,01/02/2023 02:34:00,,3159.00,1898.00,521.00,291.00,151.00,199.00,115.00,47.00,APPROVED
CO: DENVER,01/02/2023 03:34:00,,3143.00,1913.00,524.00,303.00,156.00,203.00,116.00,48.00,APPROVED
CO: DENVER,01/02/2023 04:34:00,,3074.00,1845.00,511.00,288.00,150.00,195.00,112.00,48.00,APPROVED
CO: DENVER,01/02/2023 05:34:00,,3101.00,1848.00,508.00,285.00,146.00,193.00,108.00,47.00,APPROVED
CO: DENVER,01/02/2023 06:34:00,,3325.00,2028.00,554.00,311.00,157.00,210.00,116.00,51.00,APPROVED
CO: DENVER,01/02/2023 07:35:00,,3321.00,1999.00,547.00,305.00,155.00,206.00,116.00,48.00,APPROVED
CO: DENVER,01/02/2023 08:35:00,,3228.00,1915.00,524.00,287.00,153.00,195.00,111.00,47.00,APPROVED
CO: DENVER,01/02/2023 09:35:00,,3305.00,1993.00,538.00,301.00,158.00,200.00,114.00,49.00,APPROVED
CO: DENVER,01/02/2023 10:35:00,,3197.00,1886.00,516.00,287.00,150.00,195.00,109.00,47.00,APPROVED
