LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
MD: BALTIMORE,01/01/2023 00:15:00,,1164.00,639.00,199.00,103.00,61.00,79.00,48.00,21.00,APPROVED
MD: BALTIMORE,01/01/2023 01:15:00,,1304.00,762.00,236.00,121.00,68.00,94.00,53.00,22.00,APPROVED
MD: BALTIMORE,01/01/2023 02:15:00,,1271.00,760.00,234.00,124.00,73.00,96.00,53.00,24.00,APPROVED
MD: BALTIMORE,01/01/2023 03:16:00,,1248.00,747.00,235.00,126.00,72.00,94.00,55.00,24.00,APPROVED
MD: BALTIMORE,01/01/2023 04:16:00,,1133.00,649.00,209.00,105.00,64.00,84.00,48.00,23.00,APPROVED
MD: BALTIMORE,01/01/2023 05:16:00,,1105.00,622.00,196.00,102.00,62.00,79.00,46.00,20.00,APPROVED
MD: BALTIMORE,01/01/2023 06:16:00,,1104.00,633.00,200.00,102.00,62.00,82.00,48.00,22.00,APPROVED
MD: BALTIMORE,01/01/2023 07:16:00,,1092.00,600.00,191.00,99.00,61.00,78.00,45.00,21.00,APPROVED
MD: BALTIMORE,01/01/2023 08:17:00,,1089.00,597.00,189.00,96.00,58.00,74.00,43.00,21.00,APPROVED
MD: BALTIMORE,01/01/2023 09:17:00,,1101.00,604.00,190.00,95.00,60.00,75.00,43.00,21.00,APPROVED
MD: BALTIMORE,01/01/2023 10:17:00,,1081.00,597.00,185.00,94.00,61.00,77.00,43.00,21.00,APPROVED
MD: BALTIMORE,01/01/2023 11:17:00,,1077.00,586.00,185.00,91.00,59.00,72.00,41.00,21.00,APPROVED
MD: BALTIMORE,01/01/2023 12:17:00,,1083.00,588.00,186.00,91.00,57.00,76.00,42.00,20.00,APPROVED
MD: BALTIMORE,01/01/2023 13:18:00,,1088.00,593.00,190.00,92.00,58.00,75.00,41.00,20.00,APPROVED
MD: BALTIMORE,01/01/2023 14:18:00,,1108.00,623.00,196.00,99.00,60.00,79.00,45.00,22.00,APPROVED
MD: BALTIMORE,01/01/2023 15:18:00,,1104.00,611.00,195.00,99.00,61.00,78.00,47.00,21.00,APPROVED
MD: BALTIMORE,01/01/2023 16:18:00,,1097.00,608.00,185.00,98.00,60.00,73.00,47.00,21.00,APPROVED
